serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
2042,Y8yTY_7w3KA,"The ultimate winners of the Chinese govt subsidising their car or any industry are the  consumers, in this case, the German car buyers because it's as good as the Chinese govt is giving them €€€ to buy cars. Also it's kind of like the Chinese govt is paying back whatever trade surplus they enjoy with Germany directly back into the pockets of German consumers.","The ultimate winners of the Chinese govt subsidising their car or any industry are the consumers, in this case, the German car buyers because it's as good as the Chinese govt is giving them €€€ to buy cars. Also it's kind of like the Chinese govt is paying back whatever trade surplus they enjoy with Germany directly back into the pockets of German consumers.","['Chinese', 'German', 'Germany']","['consumers', 'german', 'chinese', 'german car', 'subsidising']",0.9154,Positive
2043,Y8yTY_7w3KA,Chinese cars always have stupid names in my opinion.,Chinese cars always have stupid names in my opinion.,['Chinese'],"['names', 'opinion', 'stupid', 'chinese cars', 'cars']",-0.5267,Negative
2044,Y8yTY_7w3KA,Please introduce to Canada!,Please introduce to Canada!,['Canada'],['canada'],0.3802,Positive
2045,Y8yTY_7w3KA,Mercedes-Benz is using BYD Blade battery technology in some of their 2024 models.,Mercedes-Benz is using BYD Blade battery technology in some of their 2024 models.,"['Mercedes-Benz', 'BYD Blade']","['blade battery', 'blade', 'mercedes', '2024', 'technology']",0.0,Neutral
2046,Y8yTY_7w3KA,"Whoa... definitely a creepy choice of music for the rolling vehicle. Yikes!
You nailed it - it's got an 80s horror movie vibe.

Aside from that and the Kia front end, very interesting vehicle. Too bad we won't see these in Canada for... a decade?","Whoa... definitely a creepy choice of music for the rolling vehicle. Yikes! You nailed it - it's got an 80s horror movie vibe. Aside from that and the Kia front end, very interesting vehicle. Too bad we won't see these in Canada for... a decade?","['creepy', 'Kia', 'Canada']","['vehicle', 'horror movie', 'decade', 'movie', 'music']",-0.7905,Negative
2047,Y8yTY_7w3KA,"the noise in the car is unbearable, you can hear every little thing on the road","the noise in the car is unbearable, you can hear every little thing on the road",[],"['noise', 'hear', 'little', 'road', 'thing']",0.0,Neutral
2048,Y8yTY_7w3KA,They are all crap! Electric 💩. Ps. Love the channel❤,They are all crap! Electric 💩. Ps. Love the channel❤,['Electric 💩'],"['channel', 'love', 'electric', 'crap']",0.7959,Positive
2049,Y8yTY_7w3KA,Id still take neither,Id still take neither,[],[],0.0,Neutral
2050,Y8yTY_7w3KA,Bet Tesla's lawyers have had a good look at that design.,Bet Tesla's lawyers have had a good look at that design.,[],"['bet', 'design', 'look', 'good', 'tesla']",0.4404,Positive
2051,Y8yTY_7w3KA,"The range/performance/interior feel sounds great, but these small issues can really become annoying for day-to-day livability...Also, as a private customer, I am doubtful about long-term support and servicing since I don't think Chinese companies would feel too bound by European legislation and contracts. It does have indicator switches, so that is a big plus.","The range/performance/interior feel sounds great, but these small issues can really become annoying for day-to-day livability...Also, as a private customer, I am doubtful about long-term support and servicing since I don't think Chinese companies would feel too bound by European legislation and contracts. It does have indicator switches, so that is a big plus.","['Chinese', 'European']","['day', 'feel', 'chinese companies', 'switches', 'private']",-0.2424,Negative
2052,Y8yTY_7w3KA,Much more attractive than model 3 if u ask me,Much more attractive than model 3 if u ask me,[],"['attractive', 'ask', 'model']",0.4927,Positive
2053,Y8yTY_7w3KA,Does the BYD have the equivalent software that Tesla has “Autopilot” which provides ACC and lane keeping? Does it have “Blind Spot Monitoring”?,Does the BYD have the equivalent software that Tesla has “Autopilot” which provides ACC and lane keeping? Does it have “Blind Spot Monitoring”?,"['BYD', 'Tesla', 'Autopilot', 'ACC']","['does', 'autopilot', 'provides', 'blind', 'blind spot']",0.0,Neutral
2054,Y8yTY_7w3KA,"My friend’s BYD can only go straight if steering wheel points to the right, he has done the wheel alignment but mechanics from BYD asked him if he has driven a car before.","My friend’s BYD can only go straight if steering wheel points to the right, he has done the wheel alignment but mechanics from BYD asked him if he has driven a car before.",['BYD'],"['wheel', 'points', 'asked', 'friend', 'driven']",0.1154,Positive
2055,Y8yTY_7w3KA,I hope not.  No BYD for me,I hope not. No BYD for me,[],"['hope', 'byd']",0.5842,Positive
2056,Y8yTY_7w3KA,this car litterally sounds like my morning alarm,this car litterally sounds like my morning alarm,[],"['sounds like', 'sounds', 'like', 'car']",0.0258,Neutral
2057,Y8yTY_7w3KA,"Giggleometer. Best measuring tool,, ‍‍🌟💖😅💖🌟‍‍
Cheers Leah and Thomas,, 🍻🍻😎👍👍","Giggleometer. Best measuring tool,, ‍‍🌟💖😅💖🌟‍‍ Cheers Leah and Thomas,, 🍻🍻😎👍👍","['Cheers Leah', 'Thomas']","['best', 'thomas']",0.9766,Positive
2058,Y8yTY_7w3KA,"Its internal charging architecture is a let down though, specifically in the dept of AC charging. Charges really really slow. Plug in 22kw and it only goes to 7kw max. Plug it in 11kw AC and u get only 3.7kw........crazy

Edit: this applies for certain specs in certain countries only. Check first before buying.","Its internal charging architecture is a let down though, specifically in the dept of AC charging. Charges really really slow. Plug in 22kw and it only goes to 7kw max. Plug it in 11kw AC and u get only 3.7kw........crazy Edit: this applies for certain specs in certain countries only. Check first before buying.",[],"['plug', 'certain', 'ac', 'charging', 'really']",0.2732,Positive
2059,Y8yTY_7w3KA,"Another excellent, detailed and objective review Thomas - thank you!  I can't wait to take a really good look and test drive the Seal when it launches in the UK in November.  I think this is best looking saloon EV on the market today.  I do think the Tesla model 3 Highland design has been improved but still not as good looking as the Seal.  I also really like the metallic white on your review vehicle.","Another excellent, detailed and objective review Thomas - thank you! I can't wait to take a really good look and test drive the Seal when it launches in the UK in November. I think this is best looking saloon EV on the market today. I do think the Tesla model 3 Highland design has been improved but still not as good looking as the Seal. I also really like the metallic white on your review vehicle.","['Thomas', 'Seal', 'Tesla', 'Highland']","['looking', 'think', 'review', 'good', 'really']",0.8664,Positive
2060,Y8yTY_7w3KA,"Looks much better than that boring tesla. Exterior, interior,  everything.","Looks much better than that boring tesla. Exterior, interior, everything.",[],"['boring', 'looks better', 'exterior', 'interior', 'better']",0.1531,Positive
2061,Y8yTY_7w3KA,coming to DE w/o combi version?,coming to DE w/o combi version?,[],"['coming', 'version']",0.0,Neutral
2062,Y8yTY_7w3KA,No leather=No sale,No leather=No sale,[],"['sale', 'leather']",-0.296,Negative
2063,Y8yTY_7w3KA,"I confidently predict that the EV phenomenon will implode and fizzle out.
The lack of required rare earth minerals and miles together with appealing charging infrastructure will see more countries, like the UK, roll back the 2030 limit of new ICE vehicles indefinitely.","I confidently predict that the EV phenomenon will implode and fizzle out. The lack of required rare earth minerals and miles together with appealing charging infrastructure will see more countries, like the UK, roll back the 2030 limit of new ICE vehicles indefinitely.",[],"['roll', 'earth', 'required', 'charging infrastructure', 'infrastructure']",0.5542,Positive
2064,Y8yTY_7w3KA,Yes but the Chinese government is HIGHLY subsidizing these Chinese electrical auto manufacturer which is unfair competition and the Chinese are selling with at least at 33000 € loss per car!!! By European!,Yes but the Chinese government is HIGHLY subsidizing these Chinese electrical auto manufacturer which is unfair competition and the Chinese are selling with at least at 33000 € loss per car!!! By European!,"['Chinese', 'European']","['chinese', 'electrical', 'selling', 'competition', 'manufacturer']",-0.8135,Negative
2065,Y8yTY_7w3KA,"Great car all round, the rear of the car is so nice","Great car all round, the rear of the car is so nice",[],"['car nice', 'round', 'rear', 'great car', 'car']",0.8279,Positive
2066,Y8yTY_7w3KA,"So when you get tired of calling it the Build Your Dreams or the BYD, do we call it the Beemer?","So when you get tired of calling it the Build Your Dreams or the BYD, do we call it the Beemer?","['BYD', 'Beemer']","['build dreams', 'dreams', 'build', 'byd']",-0.0516,Negative
2067,Y8yTY_7w3KA,there is no routeplaning and slow af charging hahahahaha this wont be a competitor,there is no routeplaning and slow af charging hahahahaha this wont be a competitor,[],"['af', 'competitor', 'slow', 'wont', 'charging']",-0.296,Negative
2068,Y8yTY_7w3KA,"Always looking forward to your reviews the most! As I am only interested in electric cars, do you have any plans to split the channel into an electric and an ice one? I feel bad ignoring half your videos as it might be bad for your algorithm.","Always looking forward to your reviews the most! As I am only interested in electric cars, do you have any plans to split the channel into an electric and an ice one? I feel bad ignoring half your videos as it might be bad for your algorithm.",[],"['bad', 'electric', 'algorithm', 'forward', 'interested']",-0.807,Negative
2069,Y8yTY_7w3KA,"The interior looks like it's made with parts from Aliexpress...so much Piano black, yes MORE MORE ! Make my eyes bleed please.","The interior looks like it's made with parts from Aliexpress...so much Piano black, yes MORE MORE ! Make my eyes bleed please.",['Piano'],"['aliexpress', 'piano black', 'piano', 'interior looks', 'eyes']",0.7777,Positive
2070,Y8yTY_7w3KA,"The white seal 2023 version really stunning, the steering wheel, the taillamp is beautiful; but I like those legs on passenger seat more 😄","The white seal 2023 version really stunning, the steering wheel, the taillamp is beautiful; but I like those legs on passenger seat more 😄",[],"['passenger seat', 'passenger', 'legs', 'white', 'beautiful']",0.9364,Positive
2071,Y8yTY_7w3KA,"Cars made in Europe pay 25% import tax in China.
Cars made in China pay 10% import tax in Europe and get EV subside.
It's time for Europe to level the playing field, otherwise China will destroy Europe's industries like China has already done to othwr European industries.
And remeber, China is an allie of Russia, you won't want to depend on them.","Cars made in Europe pay 25% import tax in China. Cars made in China pay 10% import tax in Europe and get EV subside. It's time for Europe to level the playing field, otherwise China will destroy Europe's industries like China has already done to othwr European industries. And remeber, China is an allie of Russia, you won't want to depend on them.","['Europe', 'China', 'European', 'Russia']","['europe', 'china', 'import', 'tax', 'pay']",-0.3009,Negative
