serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
5895,KAJFALcJjac,"Great video! On the edge of getting a new model y. But I'm curious your thoughts or experience with phantom braking? Has this been an issue  with your either your model y or 3? If so, is this a regular occurrence? Thanks again for all the great content!","Great video! On the edge of getting a new model y. But I'm curious your thoughts or experience with phantom braking? Has this been an issue with your either your model y or 3? If so, is this a regular occurrence? Thanks again for all the great content!",[],"['model regular', 'phantom braking', 'phantom', 'edge', 'great']",0.9526,Positive
5896,KAJFALcJjac,"I'm glad lots of Teslas are being sold -- I love mine BIG TIME!!  However, Tesla Service can be a can of worms!!  Many, INCLUDING ME,  have had very poor experiences with the Tesla service system. I suggest Posts like this by Andy Slye should try to EMPHASIZE that with all these new Teslas being sold Tesla/Elon MUST UPGRADE THE SERVICE SYSTEM ASAP!!!!","I'm glad lots of Teslas are being sold -- I love mine BIG TIME!! However, Tesla Service can be a can of worms!! Many, INCLUDING ME, have had very poor experiences with the Tesla service system. I suggest Posts like this by Andy Slye should try to EMPHASIZE that with all these new Teslas being sold Tesla/Elon MUST UPGRADE THE SERVICE SYSTEM ASAP!!!!","['Teslas', 'Tesla Service', 'Tesla', 'Andy Slye', 'Tesla/Elon']","['service', 'tesla service', 'sold', 'teslas', 'tesla']",0.8164,Positive
5897,KAJFALcJjac,Are super charges expensive? Also is supercharging often not good?,Are super charges expensive? Also is supercharging often not good?,[],"['supercharging', 'expensive', 'super', 'good']",0.1911,Positive
5898,KAJFALcJjac,"Need to show how to add the widget on the iPhone, helps on the summon feature.  Excellent video BTW!","Need to show how to add the widget on the iPhone, helps on the summon feature. Excellent video BTW!",['iPhone'],"['video btw', 'summon', 'excellent video', 'helps', 'btw']",0.7644,Positive
5899,KAJFALcJjac,"I have a 2022 MYLR. My app doesn’t show the vent icon that you have. Under controls, I only have Flash, Honk, Start and Defrost. I don’t see the vent icon under climate controls nor customized controls. How do I get the vent ability and how do I add it to controls. I would rather have it that the Defrost option.","I have a 2022 MYLR. My app doesn’t show the vent icon that you have. Under controls, I only have Flash, Honk, Start and Defrost. I don’t see the vent icon under climate controls nor customized controls. How do I get the vent ability and how do I add it to controls. I would rather have it that the Defrost option.","['Flash', 'Defrost']","['vent', 'controls', 'icon', 'flash', 'honk']",0.3182,Positive
5900,KAJFALcJjac,It has a VW trunk like we had in the 50's.,It has a VW trunk like we had in the 50's.,[],"['trunk like', 'vw', '50', 'trunk', 'like']",0.3612,Positive
5901,KAJFALcJjac,"Odd how he clicks on the supercharger map button and it happens to be in my hometown, Elizabethtown.","Odd how he clicks on the supercharger map button and it happens to be in my hometown, Elizabethtown.",[],"['odd', 'supercharger', 'map', 'happens', 'button']",-0.3182,Negative
5902,KAJFALcJjac,Very nice and informative. Thank you!,Very nice and informative. Thank you!,[],"['informative thank', 'informative', 'nice', 'thank']",0.7082,Positive
5903,KAJFALcJjac,"Awesome video ! 
One question can you turn off that animation of car moving on the left hand side of your display screen while driving the car ?",Awesome video ! One question can you turn off that animation of car moving on the left hand side of your display screen while driving the car ?,[],"['screen driving', 'display screen', 'car moving', 'left hand', 'awesome video']",0.8221,Positive
5904,KAJFALcJjac,learned something new today- i have watched several videos but havent seen the rear trunk adjustment. Weird many dont talk about it- maybe they own the vehicle and dont know!!!,learned something new today- i have watched several videos but havent seen the rear trunk adjustment. Weird many dont talk about it- maybe they own the vehicle and dont know!!!,[],"['dont', 'rear trunk', 'dont know', 'adjustment', 'learned']",-0.4453,Negative
5905,KAJFALcJjac,Thank you. This is very useful!,Thank you. This is very useful!,[],"['useful', 'thank']",0.7171,Positive
5906,KAJFALcJjac,"Thank you! Great video, very informative and well done!","Thank you! Great video, very informative and well done!",[],"['video informative', 'thank great', 'informative', 'great video', 'thank']",0.8607,Positive
5907,KAJFALcJjac,Do You think a Tesla is a forever car?,Do You think a Tesla is a forever car?,['Tesla'],"['forever', 'think tesla', 'think', 'car', 'tesla']",0.0,Neutral
5908,KAJFALcJjac,Is trickle charging (110 volt) bad for the battery?,Is trickle charging (110 volt) bad for the battery?,[],"['110', 'volt', 'charging', 'battery', 'bad']",-0.5423,Negative
5909,KAJFALcJjac,"Thank you Andy, great video and very informative. do you know if the 2023 MYLR comes with matrix headlights?","Thank you Andy, great video and very informative. do you know if the 2023 MYLR comes with matrix headlights?",['Andy'],"['matrix', 'video informative', 'mylr', 'thank andy', 'informative']",0.765,Positive
5910,KAJFALcJjac,You failed to mention the removal of the parking sensors on the 2023 model.   This was a key omission. This is a deal breaker for many.,You failed to mention the removal of the parking sensors on the 2023 model. This was a key omission. This is a deal breaker for many.,[],"['omission', 'removal', 'parking sensors', 'key', '2023 model']",-0.5106,Negative
5911,KAJFALcJjac,"Ultimate Model Y advice!!  Do not buy one!!  Not until they fix all the quality issues. $60,000 for a car with paint issues, major panel gaps , and lots of other quality build issues. If you do buy one... look over the entire car BEFORE you take delivery","Ultimate Model Y advice!! Do not buy one!! Not until they fix all the quality issues. $60,000 for a car with paint issues, major panel gaps , and lots of other quality build issues. If you do buy one... look over the entire car BEFORE you take delivery",[],"['issues', 'quality', 'buy', '000 car', 'ultimate']",0.0,Neutral
5912,KAJFALcJjac,"Your Ultimate Tesla Model 3/Y Owner's Guide, was awesome!... Beautifully explained and filmed, step by step... Well done, thank you and best wishes.","Your Ultimate Tesla Model 3/Y Owner's Guide, was awesome!... Beautifully explained and filmed, step by step... Well done, thank you and best wishes.","['Ultimate', 'Beautifully']","['step', 'best wishes', 'ultimate', 'wishes', 'explained']",0.9551,Positive
5913,KAJFALcJjac,You did great explaining everything! Thank you,You did great explaining everything! Thank you,[],"['explaining', 'did great', 'thank', 'did', 'great']",0.784,Positive
5914,KAJFALcJjac,"Really well done video, many thanks for taking the time to do this.  I'm going to make sure I save this one so I can watch again before I take delivery.","Really well done video, many thanks for taking the time to do this. I'm going to make sure I save this one so I can watch again before I take delivery.",[],"['going make', 'make sure', 'taking time', 'video thanks', 'save']",0.8687,Positive
5915,KAJFALcJjac,"I don't own a Tesla, and I'm not a fan of Mr. Musk, but the Tesla cars are awesome, and I will want to own one someday. Also, I just noticed a cute quirk on the app - you can name your cars! I love that detail. ^-^","I don't own a Tesla, and I'm not a fan of Mr. Musk, but the Tesla cars are awesome, and I will want to own one someday. Also, I just noticed a cute quirk on the app - you can name your cars! I love that detail. ^-^","['Tesla', 'Musk']","['just noticed', 'don tesla', 'cars', 'mr', 'tesla cars']",0.9566,Positive
5916,KAJFALcJjac,Thanks my MYP will be in in March (they tell me),Thanks my MYP will be in in March (they tell me),[],"['march', 'tell', 'thanks']",0.4404,Positive
5917,KAJFALcJjac,"1:40 - Tesla specifically warns you *not* to close the front trunk like this in the Model Y Owner's Manual. 
""Apply pressure only to the green areas shown (to the left and right of the emblem). Applying pressure to the red area (the area over the emblem) can cause damage.
Do not close the hood with one hand. Doing so applies concentrated force in one area and can result in a dent or crease.""","1:40 - Tesla specifically warns you *not* to close the front trunk like this in the Model Y Owner's Manual. ""Apply pressure only to the green areas shown (to the left and right of the emblem). Applying pressure to the red area (the area over the emblem) can cause damage. Do not close the hood with one hand. Doing so applies concentrated force in one area and can result in a dent or crease.""",['the red area'],"['area', 'emblem', 'pressure', 'close', 'close trunk']",-0.3182,Negative
5918,KAJFALcJjac,Check your trade-in. 50% loss,Check your trade-in. 50% loss,[],"['loss', 'trade', '50', 'check']",-0.3182,Negative
5919,KAJFALcJjac,"Andy, Thank you for taking the time to explain all this. Would have taken me a long long time to capture all these features. Greatly appreciate the time you took to help out folks like me who are new to the Tesla world (only one day old)","Andy, Thank you for taking the time to explain all this. Would have taken me a long long time to capture all these features. Greatly appreciate the time you took to help out folks like me who are new to the Tesla world (only one day old)","['Andy', 'Tesla']","['time', 'long', 'thank taking', 'greatly', 'andy thank']",0.8655,Positive
